"","Soil_moist","Ground_temp","Air_temp","Soil_temp","day","year","Month","Date"
"52366",0.0497,-2.247,-7.804,-1.527,29,2021,3,"03/29/21"
"52367",0.0497,-2.218,-7.284,-1.527,29,2021,3,"03/29/21"
"52368",0.0497,-2.218,-9.202,-1.527,30,2021,3,"03/30/21"
"52369",0.0504,-2.218,-10.023,-1.527,30,2021,3,"03/30/21"
"52370",0.0504,-2.218,-9.851,-1.527,30,2021,3,"03/30/21"
"52371",0.0504,-2.218,-9.919,-1.527,30,2021,3,"03/30/21"
"52372",0.0497,-2.247,-9.168,-1.527,30,2021,3,"03/30/21"
"52373",0.0504,-2.247,-8.597,-1.527,30,2021,3,"03/30/21"
"52374",0.0497,-2.247,-8.932,-1.527,30,2021,3,"03/30/21"
"52375",0.0497,-2.276,-9.508,-1.527,30,2021,3,"03/30/21"
"52376",0.0497,-2.305,-10.686,-1.527,30,2021,3,"03/30/21"
"52377",0.0497,-2.305,-11.04,-1.527,30,2021,3,"03/30/21"
"52378",0.0497,-2.334,-11.686,-1.527,30,2021,3,"03/30/21"
"52379",0.0497,-2.334,-11.469,-1.527,30,2021,3,"03/30/21"
"52380",0.0504,-2.363,-13.126,-1.527,30,2021,3,"03/30/21"
"52381",0.0497,-2.363,-14.667,-1.527,30,2021,3,"03/30/21"
"52382",0.0504,-2.392,-15.628,-1.527,30,2021,3,"03/30/21"
"52383",0.0497,-2.421,-15.75,-1.527,30,2021,3,"03/30/21"
"52384",0.0504,-2.421,-16.912,-1.527,30,2021,3,"03/30/21"
"52385",0.0497,-2.45,-16.243,-1.527,30,2021,3,"03/30/21"
"52386",0.0497,-2.479,-13.39,-1.527,30,2021,3,"03/30/21"
"52387",0.0497,-2.508,-9.269,-1.527,30,2021,3,"03/30/21"
"52388",0.0497,-2.537,-5.357,-1.527,30,2021,3,"03/30/21"
"52389",0.0497,-2.566,-0.591,-1.527,30,2021,3,"03/30/21"
"52390",0.0497,-2.566,4.428,-1.527,30,2021,3,"03/30/21"
"52391",0.0497,-2.566,5.257,-1.498,30,2021,3,"03/30/21"
"52392",0.0497,-2.566,6.102,-1.498,30,2021,3,"03/30/21"
"52393",0.0497,-2.537,5.872,-1.498,30,2021,3,"03/30/21"
"52394",0.0504,-2.537,6.889,-1.498,30,2021,3,"03/30/21"
"52395",0.0497,-2.508,7.92,-1.498,30,2021,3,"03/30/21"
"52396",0.0504,-2.45,7.569,-1.47,30,2021,3,"03/30/21"
"52397",0.0504,-2.421,7.268,-1.47,30,2021,3,"03/30/21"
"52398",0.0504,-2.392,9.04,-1.47,30,2021,3,"03/30/21"
"52399",0.0497,-2.363,10.124,-1.47,30,2021,3,"03/30/21"
"52400",0.0497,-2.305,9.78,-1.47,30,2021,3,"03/30/21"
"52401",0.0504,-2.276,9.336,-1.47,30,2021,3,"03/30/21"
"52402",0.0504,-2.247,11.929,-1.47,30,2021,3,"03/30/21"
"52403",0.0497,-2.189,9.064,-1.47,30,2021,3,"03/30/21"
"52404",0.0497,-2.131,7.444,-1.47,30,2021,3,"03/30/21"
"52405",0.0504,-2.015,7.845,-1.47,30,2021,3,"03/30/21"
"52406",0.0497,-1.9,8.419,-1.47,30,2021,3,"03/30/21"
"52407",0.0497,-1.785,6.255,-1.47,30,2021,3,"03/30/21"
"52408",0.0497,-1.699,3.617,-1.47,30,2021,3,"03/30/21"
"52409",0.0497,-1.641,1.208,-1.47,30,2021,3,"03/30/21"
"52410",0.0497,-1.584,0.163,-1.47,30,2021,3,"03/30/21"
"52411",0.0497,-1.527,-1.213,-1.47,30,2021,3,"03/30/21"
"52412",0.0497,-1.498,-0.227,-1.47,30,2021,3,"03/30/21"
"52413",0.0497,-1.498,-0.479,-1.47,30,2021,3,"03/30/21"
"52414",0.0497,-1.498,-1.128,-1.47,30,2021,3,"03/30/21"
"52415",0.0497,-1.498,-0.088,-1.47,30,2021,3,"03/30/21"
"52416",0.0497,-1.498,-0.311,-1.47,31,2021,3,"03/31/21"
"52417",0.0504,-1.527,-0.873,-1.441,31,2021,3,"03/31/21"
"52418",0.0497,-1.556,-1.327,-1.441,31,2021,3,"03/31/21"
"52419",0.0497,-1.584,-1.67,-1.441,31,2021,3,"03/31/21"
"52420",0.0497,-1.613,-2.918,-1.441,31,2021,3,"03/31/21"
"52421",0.0497,-1.613,-4.439,-1.441,31,2021,3,"03/31/21"
"52422",0.0504,-1.641,-4.257,-1.441,31,2021,3,"03/31/21"
"52423",0.0504,-1.67,-5.916,-1.413,31,2021,3,"03/31/21"
"52424",0.0504,-1.67,-7.804,-1.413,31,2021,3,"03/31/21"
"52425",0.0497,-1.699,-8.898,-1.413,31,2021,3,"03/31/21"
"52426",0.0504,-1.699,-9.168,-1.413,31,2021,3,"03/31/21"
"52427",0.0504,-1.727,-10.023,-1.413,31,2021,3,"03/31/21"
"52428",0.0497,-1.727,-9.919,-1.413,31,2021,3,"03/31/21"
"52429",0.0497,-1.756,-4.834,-1.413,31,2021,3,"03/31/21"
"52430",0.0504,-1.785,-5.667,-1.413,31,2021,3,"03/31/21"
"52431",0.0504,-1.785,-5.233,-1.384,31,2021,3,"03/31/21"
"52432",0.0504,-1.814,-7.706,-1.384,31,2021,3,"03/31/21"
"52433",0.0504,-1.842,-7.804,-1.384,31,2021,3,"03/31/21"
"52434",0.0504,-1.842,-7.316,-1.384,31,2021,3,"03/31/21"
"52435",0.0504,-1.871,-1.157,-1.384,31,2021,3,"03/31/21"
"52436",0.0504,-1.871,5.024,-1.384,31,2021,3,"03/31/21"
"52437",0.0497,-1.9,6.864,-1.356,31,2021,3,"03/31/21"
"52438",0.0504,-1.9,5.591,-1.356,31,2021,3,"03/31/21"
"52439",0.0504,-1.9,5.796,-1.356,31,2021,3,"03/31/21"
"52440",0.0504,-1.9,5.205,-1.356,31,2021,3,"03/31/21"
"52441",0.0504,-1.9,5.128,-1.356,31,2021,3,"03/31/21"
"52442",0.0504,-1.871,3.009,-1.356,31,2021,3,"03/31/21"
"52443",0.0504,-1.871,2.289,-1.327,31,2021,3,"03/31/21"
"52444",0.0504,-1.871,1.913,-1.327,31,2021,3,"03/31/21"
"52445",0.0504,-1.842,4.61,-1.327,31,2021,3,"03/31/21"
"52446",0.0504,-1.814,8.792,-1.327,31,2021,3,"03/31/21"
"52447",0.0504,-1.785,6.23,-1.327,31,2021,3,"03/31/21"
"52448",0.0504,-1.756,5.231,-1.327,31,2021,3,"03/31/21"
"52449",0.0504,-1.67,6.102,-1.327,31,2021,3,"03/31/21"
"52450",0.0504,-1.613,6.026,-1.299,31,2021,3,"03/31/21"
"52451",0.0504,-1.556,7.268,-1.299,31,2021,3,"03/31/21"
"52452",0.0504,-1.498,8.07,-1.299,31,2021,3,"03/31/21"
"52453",0.0504,-1.441,6.687,-1.299,31,2021,3,"03/31/21"
"52454",0.0504,-1.384,3.67,-1.299,31,2021,3,"03/31/21"
"52455",0.0504,-1.356,2.877,-1.299,31,2021,3,"03/31/21"
"52456",0.0504,-1.356,-0.93,-1.299,31,2021,3,"03/31/21"
"52457",0.0504,-1.356,-1.986,-1.299,31,2021,3,"03/31/21"
"52458",0.0504,-1.356,-3.747,-1.299,31,2021,3,"03/31/21"
"52459",0.0504,-1.356,-5.791,-1.299,31,2021,3,"03/31/21"
"52460",0.0504,-1.356,-6.136,-1.299,31,2021,3,"03/31/21"
"52461",0.0504,-1.327,-6.674,-1.299,31,2021,3,"03/31/21"
"52462",0.0504,-1.356,-6.01,-1.299,31,2021,3,"03/31/21"
"52463",0.0504,-1.356,-5.916,-1.299,31,2021,3,"03/31/21"
"52464",0.0504,-1.356,-5.885,-1.299,1,2021,4,"04/01/21"
"52465",0.0504,-1.356,-5.823,-1.27,1,2021,4,"04/01/21"
"52466",0.0504,-1.356,-5.357,-1.27,1,2021,4,"04/01/21"
"52467",0.0504,-1.356,-4.895,-1.27,1,2021,4,"04/01/21"
"52468",0.0504,-1.356,-5.916,-1.27,1,2021,4,"04/01/21"
"52469",0.0504,-1.356,-6.642,-1.242,1,2021,4,"04/01/21"
"52470",0.0504,-1.384,-7.706,-1.242,1,2021,4,"04/01/21"
"52471",0.0504,-1.413,-8.033,-1.242,1,2021,4,"04/01/21"
"52472",0.0504,-1.413,-7.64,-1.242,1,2021,4,"04/01/21"
"52473",0.0504,-1.441,-7.187,-1.242,1,2021,4,"04/01/21"
"52474",0.0511,-1.47,-7.026,-1.242,1,2021,4,"04/01/21"
"52475",0.0511,-1.498,-7.284,-1.242,1,2021,4,"04/01/21"
"52476",0.0511,-1.498,-7.155,-1.242,1,2021,4,"04/01/21"
"52477",0.0504,-1.527,-7.348,-1.242,1,2021,4,"04/01/21"
"52478",0.0511,-1.527,-7.381,-1.213,1,2021,4,"04/01/21"
"52479",0.0504,-1.556,-6.77,-1.213,1,2021,4,"04/01/21"
"52480",0.0511,-1.584,-6.42,-1.213,1,2021,4,"04/01/21"
"52481",0.0504,-1.584,-6.388,-1.213,1,2021,4,"04/01/21"
"52482",0.0511,-1.584,-6.136,-1.213,1,2021,4,"04/01/21"
"52483",0.0504,-1.613,-5.823,-1.213,1,2021,4,"04/01/21"
"52484",0.0504,-1.613,-5.233,-1.213,1,2021,4,"04/01/21"
"52485",0.0504,-1.613,-5.172,-1.213,1,2021,4,"04/01/21"
"52486",0.0511,-1.613,-4.712,-1.213,1,2021,4,"04/01/21"
"52487",0.0511,-1.641,-4.682,-1.213,1,2021,4,"04/01/21"
"52488",0.0511,-1.641,-4.167,-1.213,1,2021,4,"04/01/21"
"52489",0.0511,-1.613,-3.866,-1.213,1,2021,4,"04/01/21"
"52490",0.0511,-1.613,-4.046,-1.213,1,2021,4,"04/01/21"
"52491",0.0511,-1.613,-3.568,-1.213,1,2021,4,"04/01/21"
"52492",0.0511,-1.613,-2.976,-1.185,1,2021,4,"04/01/21"
"52493",0.0511,-1.584,-2.712,-1.185,1,2021,4,"04/01/21"
"52494",0.0511,-1.584,-2.947,-1.185,1,2021,4,"04/01/21"
"52495",0.0511,-1.556,-3.183,-1.185,1,2021,4,"04/01/21"
"52496",0.0511,-1.556,-4.957,-1.185,1,2021,4,"04/01/21"
"52497",0.0511,-1.556,-4.499,-1.185,1,2021,4,"04/01/21"
"52498",0.0511,-1.527,-4.439,-1.185,1,2021,4,"04/01/21"
"52499",0.0511,-1.527,-5.418,-1.185,1,2021,4,"04/01/21"
"52500",0.0511,-1.527,-5.357,-1.185,1,2021,4,"04/01/21"
"52501",0.0511,-1.498,-5.326,-1.185,1,2021,4,"04/01/21"
"52502",0.0511,-1.498,-5.079,-1.185,1,2021,4,"04/01/21"
"52503",0.0511,-1.498,-5.948,-1.185,1,2021,4,"04/01/21"
"52504",0.0511,-1.498,-6.93,-1.185,1,2021,4,"04/01/21"
"52505",0.0511,-1.498,-7.804,-1.185,1,2021,4,"04/01/21"
"52506",0.0511,-1.498,-8.597,-1.185,1,2021,4,"04/01/21"
"52507",0.0511,-1.498,-8.898,-1.185,1,2021,4,"04/01/21"
"52508",0.0511,-1.527,-9.134,-1.185,1,2021,4,"04/01/21"
"52509",0.0511,-1.527,-9.439,-1.185,1,2021,4,"04/01/21"
"52510",0.0511,-1.527,-9.337,-1.185,1,2021,4,"04/01/21"
"52511",0.0511,-1.556,-9.405,-1.157,1,2021,4,"04/01/21"
"52512",0.0511,-1.527,-9.851,-1.185,2,2021,4,"04/02/21"
"52513",0.0511,-1.556,-9.713,-1.185,2,2021,4,"04/02/21"
"52514",0.0511,-1.556,-9.713,-1.185,2,2021,4,"04/02/21"
"52515",0.0511,-1.556,-10.616,-1.157,2,2021,4,"04/02/21"
"52516",0.0511,-1.584,-11.218,-1.157,2,2021,4,"04/02/21"
"52517",0.0511,-1.584,-11.111,-1.185,2,2021,4,"04/02/21"
"52518",0.0511,-1.613,-11.613,-1.157,2,2021,4,"04/02/21"
"52519",0.0511,-1.613,-13.013,-1.157,2,2021,4,"04/02/21"
"52520",0.0511,-1.641,-13.581,-1.157,2,2021,4,"04/02/21"
"52521",0.0511,-1.67,-13.088,-1.185,2,2021,4,"04/02/21"
"52522",0.0511,-1.67,-14.314,-1.185,2,2021,4,"04/02/21"
"52523",0.0511,-1.699,-14.51,-1.185,2,2021,4,"04/02/21"
"52524",0.0511,-1.727,-14.984,-1.185,2,2021,4,"04/02/21"
"52525",0.0511,-1.727,-17.167,-1.185,2,2021,4,"04/02/21"
"52526",0.0511,-1.756,-17.082,-1.185,2,2021,4,"04/02/21"
"52527",0.0511,-1.785,-17.683,-1.185,2,2021,4,"04/02/21"
"52528",0.0511,-1.814,-18.12,-1.185,2,2021,4,"04/02/21"
"52529",0.0511,-1.871,-18.164,-1.185,2,2021,4,"04/02/21"
"52530",0.0511,-1.9,-15.832,-1.185,2,2021,4,"04/02/21"
"52531",0.0511,-1.929,-7.869,-1.185,2,2021,4,"04/02/21"
"52532",0.0511,-1.958,-7.706,-1.185,2,2021,4,"04/02/21"
"52533",0.0511,-1.986,-4.59,-1.185,2,2021,4,"04/02/21"
"52534",0.0511,-2.015,-5.295,-1.185,2,2021,4,"04/02/21"
"52535",0.0511,-2.044,-4.318,-1.185,2,2021,4,"04/02/21"
"52536",0.0511,-2.044,0.163,-1.185,2,2021,4,"04/02/21"
"52537",0.0511,-2.073,0.495,-1.185,2,2021,4,"04/02/21"
"52538",0.0511,-2.073,-0.76,-1.185,2,2021,4,"04/02/21"
"52539",0.0511,-2.044,-0.227,-1.185,2,2021,4,"04/02/21"
"52540",0.0511,-2.015,0.852,-1.185,2,2021,4,"04/02/21"
"52541",0.0511,-2.015,0.934,-1.185,2,2021,4,"04/02/21"
"52542",0.0511,-1.986,0.577,-1.185,2,2021,4,"04/02/21"
"52543",0.0511,-1.958,0.301,-1.185,2,2021,4,"04/02/21"
"52544",0.0511,-1.929,-0.563,-1.185,2,2021,4,"04/02/21"
"52545",0.0511,-1.9,-0.479,-1.185,2,2021,4,"04/02/21"
"52546",0.0511,-1.9,-0.06,-1.185,2,2021,4,"04/02/21"
"52547",0.0511,-1.871,-0.648,-1.185,2,2021,4,"04/02/21"
"52548",0.0511,-1.842,-2.363,-1.185,2,2021,4,"04/02/21"
"52549",0.0511,-1.842,-3.124,-1.185,2,2021,4,"04/02/21"
"52550",0.0511,-1.814,-2.654,-1.185,2,2021,4,"04/02/21"
"52551",0.0511,-1.814,-2.45,-1.213,2,2021,4,"04/02/21"
"52552",0.0511,-1.785,-4.469,-1.213,2,2021,4,"04/02/21"
"52553",0.0511,-1.785,-10.757,-1.213,2,2021,4,"04/02/21"
"52554",0.0511,-1.785,-12.123,-1.213,2,2021,4,"04/02/21"
"52555",0.0511,-1.785,-13.734,-1.242,2,2021,4,"04/02/21"
"52556",0.0511,-1.785,-14.865,-1.242,2,2021,4,"04/02/21"
"52557",0.0511,-1.785,-15.954,-1.242,2,2021,4,"04/02/21"
"52558",0.0511,-1.785,-15.547,-1.242,2,2021,4,"04/02/21"
"52559",0.0511,-1.785,-15.791,-1.242,2,2021,4,"04/02/21"
"52560",0.0511,-1.814,-15.466,-1.242,3,2021,4,"04/03/21"
"52561",0.0511,-1.842,-15.224,-1.27,3,2021,4,"04/03/21"
"52562",0.0511,-1.9,-14.984,-1.27,3,2021,4,"04/03/21"
"52563",0.0511,-1.929,-15.669,-1.27,3,2021,4,"04/03/21"
"52564",0.0511,-1.986,-15.587,-1.27,3,2021,4,"04/03/21"
"52565",0.0511,-2.044,-16.202,-1.299,3,2021,4,"04/03/21"
"52566",0.0511,-2.073,-16.618,-1.299,3,2021,4,"04/03/21"
"52567",0.0511,-2.131,-18.429,-1.299,3,2021,4,"04/03/21"
"52568",0.0511,-2.189,-19.331,-1.299,3,2021,4,"04/03/21"
"52569",0.0511,-2.218,-19.979,-1.299,3,2021,4,"04/03/21"
"52570",0.0511,-2.276,-21.077,-1.299,3,2021,4,"04/03/21"
"52571",0.0511,-2.334,-21.37,-1.299,3,2021,4,"04/03/21"
"52572",0.0511,-2.392,-21.716,-1.299,3,2021,4,"04/03/21"
"52573",0.0504,-2.45,-22.575,-1.299,3,2021,4,"04/03/21"
"52574",0.0511,-2.508,-23.145,-1.299,3,2021,4,"04/03/21"
"52575",0.0511,-2.566,-23.25,-1.299,3,2021,4,"04/03/21"
"52576",0.0504,-2.654,-22.937,-1.327,3,2021,4,"04/03/21"
"52577",0.0504,-2.712,-21.125,-1.327,3,2021,4,"04/03/21"
"52578",0.0504,-2.8,-17.381,-1.327,3,2021,4,"04/03/21"
"52579",0.0511,-2.859,-11.65,-1.356,3,2021,4,"04/03/21"
"52580",0.0504,-2.918,-4.59,-1.356,3,2021,4,"04/03/21"
"52581",0.0511,-2.947,-0.088,-1.356,3,2021,4,"04/03/21"
"52582",0.0504,-2.976,0.632,-1.356,3,2021,4,"04/03/21"
"52583",0.0504,-2.976,0.079,-1.356,3,2021,4,"04/03/21"
"52584",0.0504,-2.976,0.55,-1.356,3,2021,4,"04/03/21"
"52585",0.0504,-2.947,1.67,-1.356,3,2021,4,"04/03/21"
"52586",0.0504,-2.918,3.643,-1.356,3,2021,4,"04/03/21"
"52587",0.0504,-2.888,3.958,-1.356,3,2021,4,"04/03/21"
"52588",0.0504,-2.83,2.664,-1.356,3,2021,4,"04/03/21"
"52589",0.0511,-2.771,3.221,-1.356,3,2021,4,"04/03/21"
"52590",0.0511,-2.712,2.69,-1.356,3,2021,4,"04/03/21"
"52591",0.0504,-2.654,2.45,-1.356,3,2021,4,"04/03/21"
"52592",0.0504,-2.596,2.182,-1.356,3,2021,4,"04/03/21"
"52593",0.0504,-2.537,1.126,-1.356,3,2021,4,"04/03/21"
"52594",0.0504,-2.479,1.615,-1.384,3,2021,4,"04/03/21"
"52595",0.0504,-2.421,1.697,-1.384,3,2021,4,"04/03/21"
"52596",0.0511,-2.363,1.289,-1.384,3,2021,4,"04/03/21"
"52597",0.0504,-2.305,1.017,-1.384,3,2021,4,"04/03/21"
"52598",0.0504,-2.247,0.687,-1.413,3,2021,4,"04/03/21"
"52599",0.0504,-2.218,0.024,-1.413,3,2021,4,"04/03/21"
"52600",0.0504,-2.189,-2.392,-1.413,3,2021,4,"04/03/21"
"52601",0.0504,-2.16,-4.137,-1.413,3,2021,4,"04/03/21"
"52602",0.0504,-2.131,-4.621,-1.441,3,2021,4,"04/03/21"
"52603",0.0504,-2.131,-5.11,-1.441,3,2021,4,"04/03/21"
"52604",0.0504,-2.131,-5.202,-1.441,3,2021,4,"04/03/21"
"52605",0.0504,-2.131,-5.698,-1.441,3,2021,4,"04/03/21"
"52606",0.0504,-2.131,-6.042,-1.441,3,2021,4,"04/03/21"
"52607",0.0504,-2.131,-6.738,-1.441,3,2021,4,"04/03/21"
"52608",0.0504,-2.16,-7.836,-1.441,4,2021,4,"04/04/21"
"52609",0.0504,-2.16,-8,-1.441,4,2021,4,"04/04/21"
"52610",0.0504,-2.16,-8.999,-1.441,4,2021,4,"04/04/21"
"52611",0.0504,-2.189,-10.336,-1.441,4,2021,4,"04/04/21"
"52612",0.0504,-2.218,-11.65,-1.441,4,2021,4,"04/04/21"
"52613",0.0504,-2.247,-12.306,-1.441,4,2021,4,"04/04/21"
"52614",0.0504,-2.276,-11.794,-1.441,4,2021,4,"04/04/21"
"52615",0.0504,-2.334,-11.076,-1.441,4,2021,4,"04/04/21"
"52616",0.0504,-2.363,-8.898,-1.441,4,2021,4,"04/04/21"
"52617",0.0504,-2.421,-7.058,-1.441,4,2021,4,"04/04/21"
"52618",0.0504,-2.479,-7.64,-1.441,4,2021,4,"04/04/21"
"52619",0.0504,-2.508,-7.51,-1.441,4,2021,4,"04/04/21"
"52620",0.0504,-2.537,-7.836,-1.441,4,2021,4,"04/04/21"
"52621",0.0504,-2.566,-9.713,-1.441,4,2021,4,"04/04/21"
"52622",0.0504,-2.596,-9.989,-1.441,4,2021,4,"04/04/21"
"52623",0.0504,-2.596,-9.508,-1.441,4,2021,4,"04/04/21"
"52624",0.0504,-2.625,-8.033,-1.441,4,2021,4,"04/04/21"
"52625",0.0504,-2.625,-6.802,-1.441,4,2021,4,"04/04/21"
"52626",0.0504,-2.625,-5.049,-1.441,4,2021,4,"04/04/21"
"52627",0.0504,-2.625,-4.469,-1.441,4,2021,4,"04/04/21"
"52628",0.0504,-2.625,1.18,-1.441,4,2021,4,"04/04/21"
"52629",0.0504,-2.596,3.591,-1.441,4,2021,4,"04/04/21"
"52630",0.0504,-2.566,3.749,-1.413,4,2021,4,"04/04/21"
"52631",0.0504,-2.537,9.731,-1.413,4,2021,4,"04/04/21"
"52632",0.0504,-2.479,10.638,-1.413,4,2021,4,"04/04/21"
"52633",0.0504,-2.45,10.932,-1.413,4,2021,4,"04/04/21"
"52634",0.0504,-2.421,11.419,-1.413,4,2021,4,"04/04/21"
"52635",0.0504,-2.363,12.389,-1.413,4,2021,4,"04/04/21"
"52636",0.0504,-2.276,13.642,-1.413,4,2021,4,"04/04/21"
"52637",0.0504,-2.189,13.137,-1.384,4,2021,4,"04/04/21"
"52638",0.0504,-2.044,12.751,-1.384,4,2021,4,"04/04/21"
"52639",0.0504,-1.527,12.05,-1.384,4,2021,4,"04/04/21"
"52640",0.0504,-0.704,12.847,-1.384,4,2021,4,"04/04/21"
"52641",0.0504,-0.479,12.944,-1.356,4,2021,4,"04/04/21"
"52642",0.0504,-0.199,12.025,-1.356,4,2021,4,"04/04/21"
"52643",0.0511,-0.004,10.687,-1.356,4,2021,4,"04/04/21"
"52644",0.0504,0.024,8.568,-1.356,4,2021,4,"04/04/21"
"52645",0.0504,0.024,8.519,-1.356,4,2021,4,"04/04/21"
"52646",0.0504,-0.004,7.444,-1.356,4,2021,4,"04/04/21"
"52647",0.0504,-0.004,5.36,-1.356,4,2021,4,"04/04/21"
"52648",0.0504,-0.004,4.037,-1.356,4,2021,4,"04/04/21"
"52649",0.0504,-0.004,2.423,-1.356,4,2021,4,"04/04/21"
"52650",0.0504,-0.004,1.48,-1.327,4,2021,4,"04/04/21"
"52651",0.0504,-0.004,0.577,-1.327,4,2021,4,"04/04/21"
"52652",0.0504,-0.032,2.182,-1.327,4,2021,4,"04/04/21"
"52653",0.0504,-0.06,0.66,-1.327,4,2021,4,"04/04/21"
"52654",0.0504,-0.088,1.262,-1.327,4,2021,4,"04/04/21"
"52655",0.0504,-0.143,-0.93,-1.327,4,2021,4,"04/04/21"
"52656",0.0504,-0.171,-0.676,-1.299,5,2021,4,"04/05/21"
"52657",0.0504,-0.199,-0.62,-1.299,5,2021,4,"04/05/21"
"52658",0.0504,-0.227,-0.339,-1.299,5,2021,4,"04/05/21"
"52659",0.0504,-0.255,-0.817,-1.299,5,2021,4,"04/05/21"
"52660",0.0504,-0.283,-0.789,-1.299,5,2021,4,"04/05/21"
"52661",0.0504,-0.311,-3.896,-1.27,5,2021,4,"04/05/21"
"52662",0.0504,-0.311,-4.621,-1.27,5,2021,4,"04/05/21"
"52663",0.0511,-0.339,-3.508,-1.242,5,2021,4,"04/05/21"
"52664",0.0511,-0.367,-4.408,-1.242,5,2021,4,"04/05/21"
"52665",0.0511,-0.395,-5.885,-1.242,5,2021,4,"04/05/21"
"52666",0.0511,-0.423,-7.09,-1.242,5,2021,4,"04/05/21"
"52667",0.0511,-0.451,-7.122,-1.213,5,2021,4,"04/05/21"
"52668",0.0504,-0.479,-7.219,-1.213,5,2021,4,"04/05/21"
"52669",0.0511,-0.507,-7.381,-1.213,5,2021,4,"04/05/21"
"52670",0.0511,-0.535,-7.445,-1.185,5,2021,4,"04/05/21"
"52671",0.0511,-0.62,-7.348,-1.185,5,2021,4,"04/05/21"
"52672",0.0511,-0.676,-6.834,-1.185,5,2021,4,"04/05/21"
"52673",0.0511,-0.76,-5.948,-1.185,5,2021,4,"04/05/21"
"52674",0.0511,-0.958,-5.885,-1.185,5,2021,4,"04/05/21"
"52675",0.0511,-1.213,-3.508,-1.157,5,2021,4,"04/05/21"
"52676",0.0511,-1.384,-2.625,-1.157,5,2021,4,"04/05/21"
"52677",0.0511,-1.47,-2.683,-1.157,5,2021,4,"04/05/21"
"52678",0.0511,-1.527,-1.213,-1.128,5,2021,4,"04/05/21"
"52679",0.0511,-1.556,-0.199,-1.128,5,2021,4,"04/05/21"
"52680",0.0511,-1.584,-0.311,-1.128,5,2021,4,"04/05/21"
"52681",0.0511,-1.584,-0.395,-1.128,5,2021,4,"04/05/21"
"52682",0.0511,-1.556,-0.199,-1.128,5,2021,4,"04/05/21"
"52683",0.0511,-1.556,1.507,-1.128,5,2021,4,"04/05/21"
"52684",0.0511,-1.527,4.089,-1.1,5,2021,4,"04/05/21"
"52685",0.0511,-1.47,5.77,-1.1,5,2021,4,"04/05/21"
"52686",0.0511,-1.441,6.179,-1.1,5,2021,4,"04/05/21"
"52687",0.0511,-1.413,5.796,-1.1,5,2021,4,"04/05/21"
"52688",0.0511,-1.356,5.668,-1.1,5,2021,4,"04/05/21"
"52689",0.0511,-1.327,3.801,-1.1,5,2021,4,"04/05/21"
"52690",0.0511,-1.27,1.778,-1.071,5,2021,4,"04/05/21"
"52691",0.0511,-1.242,0.135,-1.071,5,2021,4,"04/05/21"
"52692",0.0511,-1.213,-0.535,-1.071,5,2021,4,"04/05/21"
"52693",0.0511,-1.185,-1.641,-1.071,5,2021,4,"04/05/21"
"52694",0.0511,-1.185,-2.392,-1.071,5,2021,4,"04/05/21"
"52695",0.0511,-1.157,-3.124,-1.071,5,2021,4,"04/05/21"
"52696",0.0511,-1.157,-4.499,-1.071,5,2021,4,"04/05/21"
"52697",0.0511,-1.157,-5.326,-1.071,5,2021,4,"04/05/21"
"52698",0.0511,-1.185,-6.073,-1.071,5,2021,4,"04/05/21"
"52699",0.0511,-1.242,-6.61,-1.071,5,2021,4,"04/05/21"
"52700",0.0511,-1.299,-7.026,-1.071,5,2021,4,"04/05/21"
"52701",0.0511,-1.356,-7.381,-1.071,5,2021,4,"04/05/21"
"52702",0.0511,-1.441,-7.738,-1.071,5,2021,4,"04/05/21"
"52703",0.0511,-1.556,-8.165,-1.071,5,2021,4,"04/05/21"
"52704",0.0511,-1.641,-8.663,-1.071,6,2021,4,"04/06/21"
"52705",0.0511,-1.727,-9.1,-1.071,6,2021,4,"04/06/21"
"52706",0.0511,-1.785,-9.337,-1.071,6,2021,4,"04/06/21"
"52707",0.0511,-1.842,-9.576,-1.071,6,2021,4,"04/06/21"
"52708",0.0511,-1.871,-9.919,-1.043,6,2021,4,"04/06/21"
"52709",0.0511,-1.929,-10.301,-1.071,6,2021,4,"04/06/21"
"52710",0.0511,-1.986,-10.827,-1.043,6,2021,4,"04/06/21"
"52711",0.0511,-2.044,-11.183,-1.043,6,2021,4,"04/06/21"
"52712",0.0511,-2.102,-11.613,-1.043,6,2021,4,"04/06/21"
"52713",0.0511,-2.189,-12.013,-1.043,6,2021,4,"04/06/21"
"52714",0.0511,-2.276,-12.417,-1.043,6,2021,4,"04/06/21"
"52715",0.0511,-2.334,-12.788,-1.043,6,2021,4,"04/06/21"
"52716",0.0519,-2.421,-13.201,-1.043,6,2021,4,"04/06/21"
"52717",0.0511,-2.479,-13.696,-1.043,6,2021,4,"04/06/21"
"52718",0.0519,-2.537,-14.159,-1.043,6,2021,4,"04/06/21"
"52719",0.0511,-2.596,-14.432,-1.043,6,2021,4,"04/06/21"
"52720",0.0511,-2.654,-14.042,-1.043,6,2021,4,"04/06/21"
"52721",0.0511,-2.712,-13.428,-1.043,6,2021,4,"04/06/21"
"52722",0.0511,-2.771,-12.863,-1.043,6,2021,4,"04/06/21"
"52723",0.0511,-2.83,-11.94,-1.043,6,2021,4,"04/06/21"
"52724",0.0511,-2.859,-11.505,-1.043,6,2021,4,"04/06/21"
"52725",0.0511,-2.918,-9.542,-1.043,6,2021,4,"04/06/21"
